"age","fnlwgt","capital_gain","capital_loss","hours_per_week","income","sex","race","relationship","marital_status","workclass","occupation","education","native_country"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","0","4","1","0","2","8","11","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(40.2-59.8]","<=50K","1","4","0","2","1","0","6","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","2","2","8","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","3","9","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","2","4","4","9","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","4","3","4","3","3","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","7","15","35"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]","<=50K","1","4","0","2","2","2","5","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","1","4","0","2","2","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","7","0","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","0","2","11","6","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","0","3","5","2","2","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","5","2","2","11","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","0","2","0","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","11","11","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","2","9","12","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","4","5","3","3","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","3","4","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","1","4","2","10","15","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","2","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","13","8","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","0","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","1","0","2","9","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","4","7","2","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","9","10","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","7","15","38"
"(60.8-75.4]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","0","4","5","2","1","9","9","38"
"(60.8-75.4]","(307956.2-602143.4]","0","(155-4356]","(79.4-99]","<=50K","1","4","0","2","2","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","4","0","1","7","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","1","4","2","3","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","4","4","2","11","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","3","2","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","3","4","1","13","15","38"
"(75.4-90]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","11","11","38"
"(17-31.6]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","1","4","0","2","2","11","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","7","7","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","6","2","3","2","38"
"(17-31.6]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]","<=50K","1","4","0","2","2","2","5","12"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(79.4-99]",">50K","1","4","0","2","2","9","9","25"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","4","0","4","3","11","38"
"(60.8-75.4]","(307956.2-602143.4]","(114-99999]","0","(20.6-40.2]","<=50K","1","4","3","5","4","2","15","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]",">50K","1","2","0","2","5","2","7","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","0","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","4","5","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","7","0","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","4","5","2","7","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","6","2","6","2","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(40.2-59.8]","<=50K","1","4","1","0","2","12","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","0","2","7","15","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(59.8-79.4]",">50K","1","4","0","2","4","12","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(79.4-99]","<=50K","1","2","3","4","2","13","11","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(1-20.6]","<=50K","0","2","3","4","2","7","11","27"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","3","4","2","5","11","29"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","4","3","2","12","8","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","4","5","2","0","11","9"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","11","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","7","0","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","0","3","4","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","2","2","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(79.4-99]","<=50K","0","4","3","4","2","0","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","2","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","11","15","38"
"(60.8-75.4]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]","<=50K","1","4","0","2","2","11","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","5","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","0","9","4"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","0","4","5","2","5","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","1","0","1","10","15","22"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","0","11","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","0","2","5","2","2","3","15","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","1","5","2","2","11","11","29"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","13","15","38"
"(17-31.6]","(307956.2-602143.4]","0","(155-4356]","(20.6-40.2]","<=50K","0","2","1","4","2","0","11","13"
"(75.4-90]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","2","4","6","2","9","10","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","3","0","3","3","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","2","1","6","0","0","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","6","2","3","9","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","9","12","38"
"(17-31.6]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","1","4","0","2","1","9","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","0","4","1","6","2","7","2","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","4","4","2","2","11","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","4","1","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","1","0","2","5","10","9","29"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","15","38"
"(60.8-75.4]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","13","0","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","1","5","2","3","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","4","0","2","6","15","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","5","2","2","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","13","11","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(79.4-99]","<=50K","1","4","0","2","5","3","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","2","15","38"
"(46.2-60.8]","(307956.2-602143.4]","0","0","(1-20.6]","<=50K","0","4","4","0","2","0","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","2","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","2","3","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","3","4","4","11","15","38"
"(17-31.6]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","1","4","1","4","2","7","4","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","4","6","2","0","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","3","4","15","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","1","4","0","2","2","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","3","9","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","4","4","2","0","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","7","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","9","14","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","4","2","6","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","0","2","1","4","2","11","2","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","3","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","9","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","7","11","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(40.2-59.8]","<=50K","1","4","1","4","1","9","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","5","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","1","4","2","5","15","38"
"(17-31.6]","(13769-307956.2]","0","(155-4356]","(1-20.6]","<=50K","0","4","3","4","2","11","15","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","0","11","38"
"(17-31.6]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","0","2","4","5","2","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","3","4","12","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","0","2","11","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","2","4","2","5","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","12","9","38"
"(17-31.6]","(13769-307956.2]","0","(155-4356]","(1-20.6]","<=50K","1","4","3","4","2","7","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","0","2","0","2","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","4","9","9","38"
"(46.2-60.8]","(307956.2-602143.4]","0","0","(20.6-40.2]",">50K","1","2","1","4","2","2","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","2","11","15","38"
"(17-31.6]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","0","4","5","2","4","9","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","11","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(40.2-59.8]",">50K","1","4","0","2","2","3","10","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","11","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","5","9","12","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","3","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","3","3","9","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(40.2-59.8]",">50K","1","2","0","2","2","12","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","1","3","4","4","5","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","6","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","3","2","2","13","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","2","11","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","3","2","8","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","1","0","2","9","12","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","13","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","6","11","38"
"(75.4-90]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","2","4","6","0","0","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","5","3","9","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","1","4","0","2","1","4","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","4","0","0","0","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","4","11","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","4","4","13","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","3","3","3","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","5","2","2","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","6","11","4"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","2","7","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","0","2","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","4","2","7","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","0","4","1","0","2","7","6","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","9","7","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","0","2","1","7","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","1","4","2","2","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","2","0","2","7","11","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","5","38"
"(75.4-90]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","1","4","2","2","15","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","4","4","2","6","11","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","0","4","5","2","2","0","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","7","2","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","4","11","9","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","1","4","0","2","5","12","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","3","5","2","7","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","6","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","4","3","2","11","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","0","2","2","3","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","5","2","5","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","3","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","1","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]","<=50K","1","4","1","0","2","0","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","1","2","5","2","2","11","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]",">50K","1","2","4","0","5","9","10","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","4","4","2","9","14","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","2","4","1","7","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","3","11","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","12","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","0","2","7","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","5","3","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","4","3","2","12","7","38"
"(60.8-75.4]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","11","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","2","9","9","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(20.6-40.2]",">50K","1","4","0","2","3","3","9","38"
"(46.2-60.8]","(13769-307956.2]","0","(155-4356]","(59.8-79.4]",">50K","0","0","5","2","5","12","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","6","3","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","4","4","0","2","12","9","38"
"(17-31.6]","(307956.2-602143.4]","(114-99999]","0","(20.6-40.2]","<=50K","1","4","3","4","4","13","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","3","4","2","6","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","5","2","2","11","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","5","2","1","9","9","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","4","13","9","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","3","4","5","5","11","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","3","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","3","11","12","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","1","4","0","2","2","11","8","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","0","4","1","4","2","9","14","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","1","4","2","3","10","38"
"(31.6-46.2]","(307956.2-602143.4]","0","0","(59.8-79.4]",">50K","1","4","0","2","5","9","12","38"
"(17-31.6]","(13769-307956.2]","0","0","(40.2-59.8]","<=50K","1","4","0","2","2","2","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","0","2","4","4","15","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]",">50K","1","4","0","2","2","13","11","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(40.2-59.8]",">50K","1","4","1","4","1","0","15","33"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","3","4","4","2","11","38"
"(31.6-46.2]","(13769-307956.2]","0","(155-4356]","(20.6-40.2]","<=50K","1","4","0","2","3","3","15","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(59.8-79.4]","<=50K","0","4","3","4","2","11","7","38"
"(46.2-60.8]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","1","4","0","2","2","2","5","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","4","3","4","1","0","15","38"
"(46.2-60.8]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","0","4","1","6","3","11","9","17"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","1","4","3","4","2","12","9","38"
"(17-31.6]","(307956.2-602143.4]","0","(155-4356]","(20.6-40.2]",">50K","1","1","0","2","2","7","11","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","1","2","3","4","2","5","11","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(40.2-59.8]",">50K","1","4","0","2","1","9","12","38"
"(17-31.6]","(13769-307956.2]","0","0","(1-20.6]","<=50K","0","4","3","4","2","0","9","38"
"(31.6-46.2]","(13769-307956.2]","0","0","(20.6-40.2]","<=50K","0","4","1","0","2","0","7","38"
"(17-31.6]","(13769-307956.2]","0","0","(20.6-40.2]",">50K","1","4","0","2","4","2","9","38"
"(31.6-46.2]","(13769-307956.2]","(114-99999]","0","(20.6-40.2]","<=50K","0","4","3","0","2","11","7","38"
