"","tax","income","csp","age","educ","marital","race","sex","ss"
"12003",82,15270,0,63,"40","5","1","2",10200
"12004",18500,81340,0,41,"43","1","1","2",0
"12005",264,14735,0,75,"39","5","1","2",10878
"12006",600,89000,0,52,"40","1","1","1",0
"12007",0,11626,0,44,"39","7","1","2",8286
"12008",245,11866,0,66,"37","4","1","2",9966
"12009",0,29268,0,41,"39","5","1","1",0
"12010",1000,43640,0,60,"40","5","1","1",0
"12011",0,96496,0,44,"39","1","1","2",0
"12012",2000,95400,0,48,"43","1","1","2",0
"12014",800,24000,0,81,"39","1","1","1",0
"12015",1800,12046,0,70,"44","4","1","2",11046
"12016",1300,101967,0,73,"40","1","1","1",17646
"12017",800,26748,0,76,"39","1","1","1",15426
"12018",0,23046,0,23,"40","2","1","2",0
"12019",0,36000,0,23,"39","1","1","1",0
"12020",0,27867,0,29,"40","1","1","1",0
"12021",0,26622,0,22,"40","2","1","2",0
"12022",0,7858,1116,34,"37","6","1","1",0
"12023",0,3510,0,29,"43","6","1","2",0
"12024",1018,40656,0,35,"39","1","1","1",0
"12025",645,19531,0,60,"43","1","1","1",0
"12026",700,13020,0,64,"33","4","1","2",7020
"12027",480,17400,0,64,"39","1","1","1",12000
"12028",0,16900,0,39,"34","5","1","1",0
"12029",480,10536,0,81,"34","1","1","2",3270
"12032",260,19774,0,77,"39","4","1","2",9102
"12033",1000,50047,0,55,"39","1","1","1",0
"12034",0,42000,0,51,"40","5","1","1",0
"12035",0,5556,0,47,"43","7","1","2",5526
"12036",650,55102,0,68,"43","1","1","2",7800
"12037",63,16409,0,50,"39","6","1","2",0
"12038",0,11760,0,59,"39","5","1","1",0
"12039",0,25380,0,35,"31","1","1","1",0
"12040",672,156019,0,54,"44","5","1","1",0
"12041",900,58950,0,63,"43","1","1","1",0
"12042",350,42416,0,32,"40","1","1","1",0
"12043",1320,276739,0,64,"39","1","1","1",6000
"12044",700,64000,0,37,"39","1","1","2",0
"12045",1066,34060,0,66,"39","1","1","1",11958
"12046",500,45121,0,54,"39","1","1","1",0
"12047",844,9432,0,87,"34","1","1","1",4986
"12048",1220,39735,0,67,"44","1","1","1",12306
"12049",500,23020,0,36,"39","5","1","1",0
"12050",0,23600,0,37,"35","5","1","1",0
"12051",700,26398,0,70,"36","1","1","1",13746
"12053",0,37050,0,22,"41","7","1","1",0
"12054",800,224504,0,59,"40","5","1","1",0
"12055",0,21467,0,72,"44","7","1","2",7446
"12056",0,82404,0,43,"43","1","1","1",0
"12057",0,40760,0,59,"39","1","1","1",0
"12058",0,54124,0,63,"39","1","1","1",9124
"12060",1500,25632,0,79,"39","4","1","2",7632
"12061",373,38021,0,74,"45","1","1","1",16722
"12062",0,10100,0,64,"41","5","1","2",6408
"12063",0,10428,0,69,"39","4","1","2",9864
"12064",0,76000,0,47,"44","1","1","2",0
"12065",624,10146,0,69,"39","5","1","2",7746
"12066",580,50200,0,49,"39","1","1","2",0
"12067",0,51800,0,26,"43","1","1","2",0
"12068",2908,90212,0,51,"43","1","1","1",0
"12069",1560,44844,0,69,"40","1","1","2",9164
"12070",1800,20114,0,81,"35","1","1","1",11346
"12071",1300,51499,0,35,"43","1","1","1",0
"12072",300,13809,0,47,"39","6","1","2",0
"12073",1540,70450,0,59,"39","1","1","1",0
"12074",850,71054,0,42,"40","1","1","1",0
"12075",1400,96582,0,45,"40","1","1","1",0
"12076",0,17007,0,68,"39","6","1","1",6450
"12077",800,70370,0,38,"39","1","1","1",0
"12078",0,28220,0,24,"40","1","1","1",0
"12079",0,45000,0,57,"39","1","1","1",0
"12080",1300,26053,0,86,"39","1","1","2",7800
"12081",879,34332,0,82,"34","1","1","1",10746
"12082",841,59000,0,31,"39","7","1","1",0
"12083",260,22331,0,54,"40","4","1","2",0
"12084",200,91892,0,72,"39","1","1","1",12546
"12085",570,16134,0,64,"39","1","1","2",0
"12086",38,28265,0,64,"39","1","1","1",11622
"12087",500,27700,0,54,"39","5","1","2",0
"12088",341,111918,0,69,"34","1","1","1",9786
"12089",550,41456,0,66,"40","1","1","1",6390
"12090",0,21000,0,31,"40","6","3","2",0
"12091",0,26500,0,38,"39","7","1","2",0
"12092",2500,194600,0,78,"43","1","1","1",17568
"12093",1700,302671,0,66,"45","1","1","1",11826
"12094",3536,105540,0,71,"46","1","1","1",9000
"12095",1100,50030,0,43,"40","1","1","2",0
"12096",800,25412,0,60,"39","1","1","2",0
"12097",0,24836,0,38,"40","3","1","2",0
"12098",0,7700,0,35,"39","1","1","2",0
"12099",283,44368,0,68,"34","1","1","1",9546
"12100",1374,25919,0,62,"40","1","1","1",0
"12101",700,16040,0,47,"35","3","1","2",0
"12102",0,24289,9000,40,"43","5","1","2",0
"12103",1245,183218,0,46,"39","1","1","1",0
"12104",283,40944,0,75,"39","1","1","2",4146
"12105",1000,99710,0,58,"39","1","1","2",0
"12106",1245,61338,0,64,"39","1","1","2",0
"12107",886,75304,0,38,"43","7","1","2",0
"12109",1500,36200,0,42,"42","4","1","2",8400
"12110",0,44560,0,36,"40","1","1","1",0
"12111",1200,64084,0,53,"44","1","1","2",0
"12112",0,26043,0,34,"41","1","1","1",0
"12113",0,6000,0,56,"35","6","1","2",0
"12114",1093,26084,0,68,"39","4","1","2",9432
"12115",702,74000,0,56,"43","1","1","1",0
"12116",69,28914,0,69,"39","1","1","1",11154
"12118",727,82616,0,39,"43","1","1","1",0
"12119",1200,137180,0,79,"43","1","1","1",12690
"12120",1017,31377,0,42,"37","1","1","1",0
"12121",5300,62220,0,67,"39","4","1","2",7800
"12122",3000,21256,0,90,"39","4","1","2",3642
"12123",1300,37950,0,55,"39","1","1","1",0
"12124",348,35240,0,28,"40","1","1","2",0
"12125",0,19302,0,63,"39","1","1","2",5448
"12126",500,36500,0,28,"40","1","1","2",0
"12127",0,26080,0,27,"43","1","1","2",0
"12128",553,32675,0,68,"37","1","1","1",10546
"12129",0,53500,0,39,"39","1","1","2",0
"12130",90,6108,0,45,"40","4","1","2",0
"12131",250,27541,0,69,"39","1","1","1",10086
"12132",0,47750,0,33,"41","1","1","1",0
"12133",515,10256,0,37,"35","7","3","2",0
"12134",1400,58314,0,41,"36","1","3","1",0
"12135",2252,83824,0,24,"40","7","1","1",0
"12136",800,39764,0,66,"43","1","1","1",1283
"12137",0,16000,0,31,"33","1","1","2",0
"12138",0,49840,0,29,"34","1","1","1",0
"12139",0,30500,0,31,"34","1","1","1",0
"12140",1642,16312,0,38,"32","1","1","1",0
"12141",1700,71262,0,45,"43","1","1","2",0
"12142",409,60300,0,39,"43","1","1","2",0
"12143",1532,77000,0,38,"43","1","1","2",0
"12144",1000,67420,0,46,"43","1","1","1",0
"12145",1300,108000,0,25,"43","1","1","2",0
"12146",1250,88700,0,43,"39","1","1","1",0
"12147",650,83500,0,38,"43","7","4","1",0
"12148",1060,277339,0,27,"46","1","1","1",0
"12149",230,80157,0,37,"39","1","1","1",0
"12150",0,25000,0,33,"39","5","1","2",0
"12151",1500,55500,0,37,"43","5","2","1",0
"12152",1500,46102,0,56,"44","5","1","2",0
"12153",190,70325,0,41,"39","1","1","1",0
"12154",1400,74600,0,34,"43","1","1","1",0
"12155",500,53326,0,67,"39","1","1","1",15438
"12156",2800,112750,0,31,"45","1","1","1",0
"12157",1300,118500,0,43,"40","1","1","1",0
"12158",770,75024,0,31,"43","1","1","2",0
"12159",1300,137620,0,44,"40","1","1","1",0
"12160",800,83500,0,47,"43","1","1","1",0
"12161",988,48654,0,39,"37","1","1","1",0
"12162",500,70200,0,38,"44","5","1","2",0
"12163",600,19235,0,84,"39","4","1","2",8562
"12164",820,16914,0,76,"39","1","1","1",8946
"12165",0,5000,0,43,"43","1","1","2",0
"12166",2874,105799,0,47,"39","1","1","2",0
"12167",583,59591,0,51,"43","7","1","2",0
"12168",681,40300,0,19,"39","7","1","1",0
"12169",0,60025,0,73,"39","1","1","2",10218
"12170",555,34515,0,29,"40","1","1","2",0
"12171",430,239439,0,55,"44","1","1","1",0
"12172",4300,77600,0,26,"39","1","2","2",0
"12173",3969,104340,0,53,"39","1","1","2",0
"12174",2223,278004,0,50,"44","1","1","2",0
"12175",400,38224,0,23,"40","1","4","2",0
"12176",1808,35605,0,31,"39","1","1","1",0
"12177",0,71170,0,38,"43","5","2","1",0
"12178",0,4800,0,21,"39","7","1","2",0
"12179",0,17000,0,25,"41","7","1","2",0
"12180",1700,55901,0,30,"43","1","1","1",0
"12181",3272,29502,0,69,"43","1","1","1",18108
"12182",1270,150500,0,36,"44","1","1","1",0
"12183",1400,63378,0,44,"39","1","1","1",0
"12184",0,21603,0,24,"39","7","1","1",0
"12185",50,23738,0,90,"40","4","1","1",11346
"12186",715,27736,0,26,"40","7","1","1",0
"12187",0,10800,0,23,"38","7","2","2",0
"12188",0,31577,0,28,"41","6","1","2",6000
"12189",0,45002,0,30,"43","1","4","1",0
"12190",4145,64570,0,44,"46","7","1","1",0
"12191",338,61770,0,40,"43","5","1","1",0
"12192",300,31499,0,29,"40","7","1","1",0
"12193",600,98768,0,75,"40","1","1","1",12702
"12194",0,9028,0,79,"40","7","1","2",8928
"12196",0,22770,0,27,"40","3","1","2",0
"12197",0,25877,0,25,"39","1","1","1",0
"12198",1094,246468,0,50,"46","1","1","2",0
"12199",168,42215,0,56,"39","4","1","2",0
"12200",0,6330,0,59,"34","4","1","2",1310
"12201",3,20700,0,58,"39","4","1","2",0
"12202",300,78394,0,34,"41","4","1","2",0
"12203",5800,54600,0,75,"43","1","4","1",7200
"12204",2200,93177,0,60,"43","5","1","1",0
"12205",840,75700,0,49,"43","1","1","1",0
"12206",2685,27270,0,75,"42","4","1","2",11514
"12207",1300,39140,0,27,"39","1","1","2",0
"12208",0,15000,0,38,"37","1","1","1",0
"12209",0,3600,3600,34,"31","6","1","2",0
"12210",0,66000,0,34,"40","7","1","1",0
"12211",397,14858,0,76,"39","4","1","1",10200
"12212",0,110000,0,56,"39","1","1","1",0
"12213",600,53950,0,74,"46","5","1","2",7200
"12214",5000,140116,0,45,"43","1","1","1",0
"12215",840,35000,0,45,"38","1","1","1",0
"12216",0,8040,0,57,"39","1","4","1",0
"12217",200,66480,0,42,"43","1","4","1",0
"12218",0,17000,0,29,"35","7","1","1",0
"12219",0,30000,0,34,"33","1","1","1",0
"12220",0,6000,0,62,"40","5","2","2",0
"12222",390,53500,0,76,"39","4","1","2",0
"12223",242,36550,0,41,"40","4","1","2",0
"12224",7692,67687,0,37,"40","1","1","2",0
"12225",650,36539,0,66,"42","4","1","2",10914
"12226",1288,106685,0,52,"45","1","1","1",0
"12227",4083,104050,0,50,"43","1","1","1",0
"12228",1150,154662,0,46,"40","1","1","1",0
"12229",1400,126000,0,41,"44","3","1","1",0
"12230",0,26000,0,57,"40","1","1","1",0
"12231",543,16286,0,76,"40","4","1","2",14286
"12232",0,18720,0,21,"35","7","1","1",0
"12233",128,45001,0,62,"40","2","1","1",0
"12234",194,29460,0,80,"39","1","1","1",10314
"12235",850,15000,0,53,"45","5","1","1",0
"12236",375,64814,0,53,"43","1","4","1",0
"12237",1400,85524,0,38,"43","1","1","1",0
"12238",0,10283,0,90,"40","4","1","2",8874
"12239",0,26000,0,61,"40","4","1","2",0
"12240",0,42975,0,80,"43","7","1","1",14800
"12242",5000,156326,0,57,"43","1","1","1",0
"12243",975,21242,0,70,"44","1","1","1",11994
"12244",0,141099,0,52,"41","5","1","2",0
"12245",900,145924,0,62,"44","1","4","1",0
"12246",3000,123531,0,49,"40","5","1","2",4531
"12247",2000,34001,6000,40,"40","1","1","2",0
"12248",0,56400,0,27,"40","1","1","1",0
"12249",426,79562,0,41,"43","7","4","2",0
"12250",0,18017,0,21,"40","7","1","1",0
"12251",0,115005,0,20,"38","7","1","1",0
"12252",1950,38213,0,48,"43","7","1","2",0
"12253",2200,233166,0,52,"43","7","1","1",0
"12254",0,17415,0,85,"39","4","1","2",13086
"12255",0,62300,0,47,"43","1","1","1",0
"12256",300,100191,0,71,"39","1","1","1",12114
"12257",1550,70485,0,49,"43","1","1","1",0
"12258",1760,101133,0,41,"41","1","1","1",0
"12259",1135,23387,0,73,"40","4","1","2",19746
"12260",327,52871,0,76,"39","1","4","1",10146
"12261",0,10814,0,68,"43","7","4","1",10014
"12262",37,30206,0,79,"40","5","1","2",15612
"12263",600,83390,0,77,"40","1","4","1",12306
"12264",850,48575,0,31,"44","7","4","2",0
"12265",395,87050,0,34,"45","1","4","2",0
"12266",0,41396,0,52,"41","7","1","2",0
"12267",371,97038,0,38,"43","7","1","1",0
"12268",0,37315,0,30,"39","1","4","1",0
"12269",0,41259,0,39,"39","1","1","1",0
"12270",0,60000,0,40,"39","1","1","1",0
"12271",1043,8550,0,67,"43","5","1","2",8400
"12272",0,6140,0,52,"37","4","1","1",0
"12273",0,28608,0,84,"39","1","1","1",12462
"12274",300,22874,0,85,"40","1","1","1",8346
"12275",390,63579,0,36,"40","1","1","1",0
"12276",0,6864,0,89,"39","4","1","2",6378
"12277",378,16546,0,86,"35","4","1","1",11546
"12278",175,11106,0,85,"34","4","1","2",10146
"12279",0,24210,0,22,"40","1","1","1",0
"12280",1426,21312,0,79,"39","1","1","2",8586
"12281",2000,81308,0,40,"40","1","1","1",0
"12282",0,32954,0,70,"40","5","1","1",12662
"12283",3000,42513,0,76,"44","4","1","2",10146
"12284",1700,39600,0,49,"43","1","4","1",0
"12285",2500,155332,0,22,"39","7","1","1",0
"12286",0,18042,0,80,"39","4","1","2",15642
"12287",1100,83000,0,29,"43","1","1","1",0
"12288",0,61000,0,37,"44","1","1","2",0
"12289",0,21500,0,23,"43","7","1","1",0
"12290",0,12700,0,61,"39","5","1","1",0
"12291",0,22000,0,41,"39","7","2","2",0
"12292",12000,21840,0,53,"37","3","2","1",0
"12293",0,11628,0,30,"42","1","2","2",0
"12294",0,50040,0,36,"34","1","2","1",0
"12295",0,29264,0,45,"39","7","1","1",0
"12296",700,62000,0,40,"37","3","2","2",0
"12297",2000,51617,0,70,"34","4","1","2",9000
"12298",1200,46642,12000,41,"40","5","1","2",0
"12299",2000,11000,0,64,"39","5","1","2",0
"12300",16060,88629,0,61,"42","4","1","2",0
"12301",0,17034,0,70,"36","7","1","1",10974
"12302",11400,52349,0,61,"39","5","1","2",12960
"12303",900,68559,0,35,"39","1","1","1",0
"12305",850,51538,0,47,"40","1","1","1",0
"12306",750,77200,0,37,"44","7","2","1",0
"12307",0,32046,0,57,"43","5","1","1",0
"12308",351,13200,0,62,"36","7","1","1",0
"12309",1200,61020,0,31,"40","1","1","1",0
"12310",1798,159742,0,50,"39","1","1","1",0
"12311",783,46946,0,34,"43","7","1","1",0
"12312",0,17900,0,39,"39","5","1","1",0
"12313",329,111211,0,54,"42","1","1","1",0
"12314",1400,69500,0,36,"40","5","1","1",0
"12315",216,34060,0,55,"39","1","1","1",0
"12316",800,33451,0,83,"34","4","1","2",15150
"12317",130,8746,0,83,"39","4","1","2",7746
"12318",250,23810,0,73,"39","4","1","2",10578
"12319",1003,11102,0,87,"39","4","1","2",8946
"12321",0,7311,0,29,"39","5","1","2",0
"12322",0,33678,0,38,"43","1","1","1",0
"12323",333,243247,0,69,"40","1","1","2",4849
"12324",0,32499,0,36,"40","1","1","2",0
"12325",2800,138998,0,40,"44","1","1","2",0
"12326",900,71032,0,57,"40","5","1","1",0
"12327",1718,60650,0,32,"46","1","1","1",0
"12328",2050,43146,0,69,"39","5","1","2",11946
"12329",1812,175020,0,69,"40","1","1","1",12978
"12330",0,25663,0,56,"39","5","1","2",0
"12331",410,41518,0,25,"41","1","1","2",0
"12332",1300,19436,0,43,"37","7","1","1",0
"12333",1264,23579,0,70,"34","4","1","2",7422
"12334",5000,44984,0,70,"39","1","1","2",5238
"12335",36,17600,0,46,"40","5","3","1",0
"12336",519,113253,7800,31,"39","1","1","2",0
"12337",314,34263,0,66,"36","1","1","1",15942
"12338",0,90786,0,46,"40","7","1","1",0
"12339",200,78230,0,57,"40","1","1","1",16146
"12340",0,23400,0,27,"38","1","1","2",0
"12341",0,30035,0,22,"40","1","1","1",0
"12342",0,87336,0,20,"40","7","1","2",0
"12343",600,11228,0,82,"39","4","1","1",11226
"12344",749,22127,0,58,"40","7","1","2",0
"12345",3000,76194,0,48,"45","7","1","2",0
"12346",0,30550,0,29,"40","6","1","1",0
"12347",0,65740,0,22,"40","7","1","1",0
"12349",0,6590,0,34,"34","7","2","2",0
"12350",0,41200,0,61,"39","4","1","2",0
"12351",0,7340,0,48,"39","4","2","2",0
"12352",0,22680,180,24,"37","7","2","2",0
"12353",0,7734,0,66,"34","4","2","2",6810
"12354",125,29401,0,30,"43","1","1","2",0
"12355",260,20770,0,46,"39","7","1","2",0
"12356",374,15000,0,39,"40","1","1","2",0
"12357",250,60200,0,39,"40","1","1","1",0
"12358",860,59104,0,78,"41","4","2","2",14526
"12359",900,70048,0,42,"39","1","1","1",0
"12361",419,45277,0,43,"40","5","1","1",0
"12362",0,1560,0,60,"43","5","2","1",0
"12363",1900,52276,0,27,"40","5","1","1",0
"12364",700,6744,0,62,"33","1","1","2",0
"12365",1000,11196,0,60,"39","7","1","2",0
"12366",1300,60872,0,40,"43","1","1","1",0
"12367",350,104426,0,51,"43","1","3","1",0
"12368",1500,51440,0,53,"39","1","1","1",0
"12369",0,11792,0,76,"39","4","1","2",10446
"12370",1251,74800,0,44,"41","1","1","2",0
"12371",90,22415,0,90,"39","4","1","2",12138
"12372",0,46859,0,74,"39","5","1","1",0
"12373",0,18807,0,26,"43","7","1","1",0
"12374",0,18000,0,34,"39","6","2","2",0
"12375",1500,47228,0,68,"39","1","1","1",13200
"12376",800,50029,0,66,"42","1","1","1",16080
"12377",0,14946,0,86,"40","4","1","2",8946
"12378",0,13134,0,86,"39","4","1","2",7626
"12379",0,11811,0,72,"43","5","1","2",4866
"12380",0,95451,0,49,"43","5","1","1",0
"12381",1002,30753,0,71,"39","1","1","1",11000
"12382",1000,59575,0,49,"44","5","1","2",0
"12383",1500,42300,0,39,"42","5","1","2",0
"12384",0,10446,0,70,"37","5","1","1",7914
"12385",0,18200,0,41,"38","5","1","1",0
"12386",900,10068,0,48,"39","5","1","2",0
"12387",400,35000,0,46,"39","1","1","1",0
"12388",0,12294,0,68,"39","4","1","2",12270
"12389",0,88558,0,49,"39","1","1","1",0
"12390",400,21600,0,61,"39","1","1","2",0
"12391",62,42932,0,59,"44","4","1","2",0
"12392",1000,83414,0,78,"39","1","1","1",12702
"12393",686,20930,0,75,"43","4","1","2",10146
"12394",820,92045,0,53,"43","1","1","1",0
"12395",919,32106,10368,49,"43","5","1","2",0
"12396",625,91874,0,41,"43","1","4","1",0
"12397",1100,12338,0,66,"39","1","1","1",1722
"12398",4166,38100,0,63,"43","1","1","1",0
"12399",490,36632,0,41,"44","7","1","2",0
"12400",925,30144,0,67,"43","7","1","2",13278
"12401",0,36340,0,22,"39","1","1","1",0
"12402",200,13438,0,69,"39","4","1","2",12138
"12403",350,36000,0,36,"39","1","1","1",0
"12404",43,28600,0,39,"40","1","2","1",0
"12405",821,56534,0,35,"39","1","1","1",0
"12406",5,16938,0,70,"39","5","1","2",6390
"12407",350,36875,0,71,"39","1","1","1",13218
"12408",0,9159,0,30,"40","7","1","1",0
"12409",2567,74024,0,40,"39","1","1","1",0
"12410",1616,102186,0,35,"42","1","1","2",0
"12411",2100,81032,0,45,"43","1","1","1",0
"12412",1661,42548,0,86,"39","1","1","1",13350
"12413",6485,75688,0,67,"46","1","1","1",9636
"12414",1350,21660,0,71,"39","1","1","1",11838
"12415",350,89846,0,42,"43","1","1","1",0
"12416",0,5798,0,43,"37","5","1","2",0
"12417",0,25767,0,62,"39","1","1","1",0
"12418",1400,158002,0,46,"43","1","1","2",0
"12419",980,58215,0,34,"43","2","1","2",0
"12420",1500,56000,0,33,"39","1","1","2",0
"12421",0,25000,0,22,"40","7","1","1",0
"12422",0,16000,0,34,"40","5","1","1",0
"12423",935,32196,0,78,"43","1","1","1",13746
"12424",0,16800,0,23,"42","7","1","2",0
"12425",0,9683,0,50,"34","4","1","2",0
"12426",0,72904,0,48,"39","1","1","2",0
"12427",0,60090,0,37,"39","5","1","1",0
"12428",2791,129523,0,77,"40","1","1","1",13200
"12429",0,36022,0,34,"43","7","1","2",0
"12430",0,60080,0,48,"38","5","1","2",0
"12431",0,3951,0,21,"35","7","1","2",0
"12432",2200,64753,0,53,"44","5","1","2",0
"12433",0,102637,0,65,"43","1","1","1",0
"12434",0,11251,0,30,"43","5","1","2",0
"12436",0,280,0,39,"34","4","1","2",0
"12438",0,13200,0,38,"36","6","1","1",0
"12439",0,13500,0,42,"40","5","1","1",0
"12440",550,365365,0,63,"40","1","1","2",2100
"12441",294,6234,0,75,"33","5","1","2",2586
"12442",386,28789,0,78,"43","1","1","2",5346
"12443",0,15843,0,73,"35","1","1","1",11348
"12444",2946,17001,0,39,"42","4","1","2",0
"12445",400,18194,0,73,"39","7","1","2",0
"12446",0,97388,3600,33,"40","5","4","2",0
"12447",1325,99200,0,53,"43","1","1","1",0
"12448",1000,50365,0,71,"43","1","1","1",16146
"12449",1200,93622,0,79,"43","1","1","1",15366
"12450",0,51631,0,25,"43","7","1","1",0
"12451",0,9456,0,64,"32","7","1","1",4818
"12452",0,26000,0,39,"33","1","1","2",0
"12453",0,62828,0,35,"43","1","1","2",0
"12454",0,15572,0,24,"39","7","2","1",0
"12455",3200,72186,0,57,"39","1","1","2",0
"12456",1785,96880,0,45,"44","1","1","1",0
"12457",0,21138,0,41,"37","1","1","2",2424
"12458",650,9285,0,56,"40","4","1","2",0
"12459",450,78960,0,47,"43","1","1","1",0
"12460",519,49603,0,28,"39","1","1","1",0
"12461",0,29650,0,24,"42","1","1","1",0
"12462",17019,12567,0,83,"41","4","1","2",10506
"12463",0,68966,0,52,"44","5","1","2",0
"12464",0,47600,9600,34,"43","5","1","2",0
"12465",0,31000,0,21,"40","7","1","1",0
"12466",2339,59928,0,82,"40","4","1","2",8206
"12467",2000,78450,0,46,"44","1","1","2",0
"12468",3409,186000,0,45,"44","1","1","1",0
"12469",1000,8605,0,61,"43","5","1","2",0
"12470",0,25000,0,28,"41","3","1","2",0
"12471",0,36000,0,26,"37","1","1","2",0
"12472",308,64247,0,23,"37","7","1","1",0
"12473",0,22302,0,82,"40","4","2","2",12258
"12474",0,24800,4800,43,"40","5","1","2",0
"12475",1200,79500,0,28,"39","7","1","1",0
"12476",2798,53980,0,53,"40","1","1","1",0
"12477",2750,122000,0,44,"44","7","1","1",0
"12478",4336,257449,0,46,"44","1","1","2",0
"12479",4038,50225,0,46,"39","1","1","1",0
"12480",5500,60150,0,28,"43","1","1","2",0
"12481",0,63827,0,48,"39","7","1","2",0
"12482",1100,71132,0,33,"39","1","1","1",0
"12483",0,16898,0,78,"39","1","1","2",6546
"12484",600,109878,0,71,"43","1","1","1",1794
"12485",45,18246,0,47,"40","1","1","1",6546
"12486",350,8946,0,62,"40","1","1","2",0
"12487",0,27220,0,26,"40","1","1","1",0
"12488",0,15000,0,30,"40","7","1","1",0
"12489",0,19000,0,40,"37","7","2","2",0
"12490",0,15000,0,48,"39","5","1","2",0
"12491",1300,153000,0,33,"43","1","1","1",0
"12492",702,59750,0,56,"40","1","3","1",0
"12493",200,24548,0,74,"37","1","3","1",8546
"12494",1300,147088,0,57,"40","1","1","2",0
"12495",1290,97652,0,52,"44","1","1","1",0
"12496",400,120300,0,49,"43","1","1","1",0
"12497",0,14000,0,30,"41","7","1","2",0
"12499",250,28146,0,65,"36","1","1","1",16146
"12500",400,62000,0,31,"39","1","1","1",0
"12501",175,13484,0,73,"40","1","1","1",8094
"12502",300,66000,0,42,"36","1","1","1",0
"12503",150,12269,0,44,"39","6","1","1",7782
